Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
175626,The Narrow Road to the Deep North and Other Travel Sketches,Matsuo Bashō,"Bashō, Matsuo",Nobuyuki Yuasa,"=""0140441859""","=""9780140441857""",3,4.02,Penguin Classics,Paperback,167,1966,1694,2019/06/28,2022/10/15,"books-i-own, bought-new, english, paperback, wrong-cover","books-i-own (#638), bought-new (#12), english (#407), paperback (#584), wrong-cover (#110)",read,,,,1,0
32650,The Return of the Native,Thomas Hardy,"Hardy, Thomas",Alexander Theroux,"=""037575718X""","=""9780375757181""",4,3.88,Random House Publishing Group,Paperback,426,2001,1878,,2020/03/30,"audiobook, english","audiobook (#19), english (#294)",read,"This sharp and engaging book by leading governmental scholar Cass R. Sunstein examines dramatically shifting understandings of what’s normal—and how those shifts account for the feminist movement, the civil rights movement, the rise of Adolf Hitler, the founding itself, political correctness, the rise of gun rights, the response to COVID-19, and changing understandings of liberty. Prevailing norms include the principle of equal dignity, the idea of not treating the press as an enemy of the people, and the social unacceptability of open expressions of racial discrimination. But norms can turn upside-down in a hurry. What people tolerate, and what they abhor, depends on what else they are seeing. Exploring Nazism, #MeToo, the work of Alexander Hamilton and James Madison, constitutional amendments, pandemics, and the influence of Ayn Rand, Sunstein reveals how norms change, and ultimately determine the shape of society and government in the United States, Europe, and elsewhere.",,,0,0
716652,"Absalom, Absalom!",William Faulkner,"Faulkner, William",,"=""0099475111""","=""9780099475118""",0,3.98,Vintage,Paperback,384,2005,1936,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#637), bought-used (#11), english (#406), paperback (#583), to-read (#139)",to-read,,,,0,0
906340,The Dance of Life: The Other Dimension of Time,Edward T. Hall,"Hall, Edward T.",,"=""0385192487""","=""9780385192484""",0,4.08,Anchor,Paperback,250,1984,1984,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#636), bought-used (#10), english (#405), paperback (#582), to-read (#138)",to-read,,,,0,0
834857,Directions in Sociolinguistics: The Ethnography of Communication,John J. Gumperz,"Gumperz, John J.",Dell Hymes,"=""0631149872""","=""9780631149873""",0,4.08,Wiley-Blackwell,Paperback,612,1991,1972,,2022/10/15,"books-i-own, bought-used, english, paperback, to-read","books-i-own (#634), bought-used (#8), english (#403), paperback (#580), to-read (#137)",to-read,,,,0,0
57541266,groot verhalenboek,Godfried Bomans,"Bomans, Godfried",,"=""9010018938""","=""9789010018939""",3,2.67,Uitgeversmaatschappij Deltos Elsevier,Hardcover,166,1977,,2021/10/03,2022/09/25,"books-i-own, dutch, hardcover","books-i-own (#219), dutch (#36), hardcover (#59)",read,,,,1,0
9398574,Altijd dezelfde,Marten Toonder,"Toonder, Marten",,"=""9023404254""","=""9789023404255""",3,3.88,Bezige Bij,Paperback,202,1998,1975,2021/11/15,2022/07/18,"books-i-own, dutch, paperback","books-i-own (#11), dutch (#102), paperback (#540)",read,,,,1,0
9398731,Herinneringen van een engelbewaarder,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9023403754""","=""9789023403753""",4,3.68,De Bezige Bij,Paperback,394,1971,1971,2021/08/15,2022/09/24,"books-i-own, paperback, dutch","books-i-own (#105), paperback (#54), dutch (#83)",read,,,,1,0
1539044,"Returning Creation (High Couch of Silistra, #1)",Janet E. Morris,"Morris, Janet E.",,"=""067155915X""","=""9780671559151""",3,3.58,Baen,Mass Market Paperback,318,1984,1977,2021/10/27,2022/09/25,"books-i-own, paperback, english","books-i-own (#220), paperback (#199), english (#161)",read,,,,1,0
60824493,The Complete Short Stories,Franz Kafka,"Kafka, Franz",Nahum N Glatzer,"=""0749399465""","=""9780749399467""",4,4.33,Vintage ,Paperback,528,2018,1911,2021/07/19,2022/09/24,"books-i-own, paperback, english","books-i-own (#95), paperback (#29), english (#311)",read,,,,1,0
311053,The Wisdom of the Enneagram: The Complete Guide to Psychological and Spiritual Growth for the Nine Personality Types,Don Richard Riso,"Riso, Don Richard",Russ Hudson,"=""0553378201""","=""9780553378207""",4,4.21,Bantam,Paperback,391,1999,1999,2021/02/08,2022/09/24,"books-i-own, paperback, english","books-i-own (#133), paperback (#103), english (#231)",read,,,,1,0
715333,Een vlucht regenwulpen,Maarten 't Hart,"Hart, Maarten 't",,"=""""","=""""",4,3.20,De Arbeiderspers,Paperback,197,1978,1978,2021/04/08,2022/09/24,"books-i-own, wrong-edition, paperback, dutch, wrong-cover","books-i-own (#106), wrong-edition (#7), paperback (#56), dutch (#82), wrong-cover (#65)",read,,,,1,0
53071025,Joy at Work: Organizing Your Professional Life,Marie Kondō,"Kondō, Marie","Scott Sonenshein, Cathy Hirano","=""0316423327""","=""9780316423328""",3,3.47,"Little, Brown Spark",Hardcover,244,2020,2020,2022/10/11,2022/10/04,"audiobook, english","audiobook (#104), english (#387)",read,"Strategies to eliminate clutter and make space for work. Accessible style, pragmatic. The book is OK if looking for inspiration. As a handbook, it's sometimes mildly interesting but mostly superficial. I didn't learn much, but perhaps that's a good sign. The book did make me wonder about cleaning fetishes and what happened to the authors to make them dedicate their lives to cleaning and organizing. Looking forward to the Kondō origin story.",,,1,0
6315407,Diario di un dolore,C.S. Lewis,"Lewis, C.S.",Anna Ravano,"=""884590752X""","=""9788845907524""",5,4.22,Adelphi,Paperback,92,1990,1961,2005/04/11,2022/09/27,"books-i-own, paperback, italian, bought-new","books-i-own (#295), paperback (#279), italian (#3), bought-new (#11)",read,,,,1,0
2751153,"Le due torri (Il Signore degli Anelli, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Quirino Principe,"=""8845290425""","=""9788845290428""",5,4.49,Bompiani,Paperback,396,2001,1954,2001/03/02,2022/10/06,"paperback, italian","paperback (#561), italian (#8)",read,,,,1,0
1506428,La Compagnia dei Celestini,Stefano Benni,"Benni, Stefano",,"=""8807812797""","=""9788807812798""",3,3.82,Feltrinelli,Paperback,288,2003,1992,2000/02/13,2022/10/04,"paperback, italian","paperback (#558), italian (#5)",read,,,,1,0
19008218,The Quran: English Meanings and Notes,Saheeh International,"International, Saheeh",,"=""""","=""9786039016946""",0,4.46,Al-Muntada Al-Islami,Kindle Edition,744,2011,2011,,2022/10/09,"books-i-own, bought-new, english, paperback, wrong-cover, owned-not-reading","books-i-own (#631), bought-new (#10), english (#394), paperback (#576), wrong-cover (#107), owned-not-reading (#12)",owned-not-reading,,,,0,0
48874293,Intuitive Eating: Build a Healthy Relationship with Food. Prevent Binge Eating in a Mindful Eating Way with a Revolutionary Program. Workbook Included to Achieve Visible Results in A Short Time,Sarah Meyers,"Meyers, Sarah",,"=""1708210253""","=""9781708210250""",2,2.43,Independently published,Paperback,124,2019,,2022/05/19,2022/10/10,"audiobook, english","audiobook (#129), english (#402)",read,,,,1,0
50711644,Het water komt,Rutger Bregman,"Bregman, Rutger",,"=""9083017761""","=""9789083017761""",3,3.78,De Correspondent,Paperback,47,2020,2020,2022/02/24,2022/10/10,"audiobook, dutch","audiobook (#128), dutch (#164)",read,,,,1,0
51798602,Het Rusland van Poetin,Marc Jansen,"Jansen, Marc","Michel Krielaars, Hubert Smeets, Laura Starink","=""""","=""""",3,3.69,Home Academy,Audible Audio,,2019,2016,2022/02/06,2022/10/10,"audiobook, dutch","audiobook (#127), dutch (#163)",read,,,,1,0
60466836,Monotasking (Dutch Edition),Thatcher Wine,"Wine, Thatcher",Willem van Paassen,"=""9021428601""","=""9789021428604""",3,2.76,Volt,Kindle Edition,239,2022,,2022/02/07,2022/02/07,"audiobook, english","audiobook (#126), english (#401)",read,,,,1,0
51046944,Pessimisme is voor losers,Joris Luyendijk,"Luyendijk, Joris",Kees van Lede,"=""9463820485""","=""9789463820486""",2,3.48,Balans,Paperback,271,2020,,2022/01/31,2022/01/31,"audiobook, dutch","audiobook (#125), dutch (#162)",read,,,,1,0
51174380,Nouveau Fuck,Stella Bergsma,"Bergsma, Stella",,"=""9038808690""","=""9789038808697""",2,4.04,Nijgh & Van Ditmar,Paperback,96,2020,2020,2022/01/24,2022/01/24,"audiobook, dutch","audiobook (#124), dutch (#161)",read,,,,1,0
58159413,Het bromvliegeffect: alledaagse fenomenen die stiekem je gedrag sturen,Eva van den Broek,"Broek, Eva van den",Tim den Heijer,"=""9000374391""","=""9789000374397""",2,3.69,Spectrum,Paperback,239,2021,2021,2021/12/27,2021/12/27,"audiobook, dutch","audiobook (#123), dutch (#160)",read,,,,1,0
52403138,De conservatieve belegger: Een bewezen formule voor hoog rendement met laag risico,Pim Van Vliet,"Vliet, Pim Van","Jan De Koning, Jonas de Vries","=""904701202X""","=""9789047012023""",3,3.92,Business Contact ,Hardcover,191,2018,,2021/12/06,2021/12/06,"audiobook, dutch","audiobook (#121), dutch (#158)",read,,,,1,0
35238786,Vaderlandse Geschiedenis,Herman Beliën,"Beliën, Herman",,"=""9085308739""","=""9789085308737""",3,3.00,,Audiobook,,2007,,2021/11/29,2021/11/29,"audiobook, dutch","audiobook (#120), dutch (#157)",read,,,,1,0
25945325,Cultuurgeschiedenis van nederland,Herman Pleij,"Pleij, Herman",,"=""""","=""9789085300472""",3,4.05,Home Academy,Audiobook,,2010,2010,2021/09/27,2022/10/10,"audiobook, dutch","audiobook (#119), dutch (#156)",read,,,,1,0
56098078,De geschiedenis van mijn seksualiteit,Tobi Lakmaker,"Lakmaker, Tobi",Tobi Lakmaker,"=""""","=""""",4,3.76,Das Mag Uitgevers,Paperback,223,2021,2021,2021/09/06,2021/09/06,"audiobook, dutch","audiobook (#118), dutch (#155)",read,,,,1,0
342923,Using Myth to Power Your Story (3 CDs),Christopher Vogler,"Vogler, Christopher",,"=""1880717557""","=""9781880717554""",3,3.88,Writer's AudioShop,Audio CD,,2003,,2021/07/27,2022/10/10,"audiobook, english","audiobook (#116), english (#400)",read,,,,1,0
8008888,Het psalmenoproer,Maarten 't Hart,"Hart, Maarten 't",,"=""""","=""9789029566117""",4,3.51,De Arbeiderspers,Hardcover,288,2006,2006,2021/07/05,2021/07/05,"books-i-own, dutch, paperback, wrong-cover, wrong-edition","books-i-own (#43), dutch (#154), paperback (#577), wrong-cover (#108), wrong-edition (#104)",read,,,,1,0
53288287,Het recht van de snelste,Thalia Verkade,"Verkade, Thalia",Marco te Brömmelstroet,"=""9083000710""","=""9789083000718""",2,4.18,De Correspondent,Paperback,264,2020,2020,2021/06/06,2022/10/10,"audiobook, dutch","audiobook (#115), dutch (#153)",read,,,,1,0
1184142,The Doctrine of Fascism,Benito Mussolini,"Mussolini, Benito",Giovanni Gentile,"=""0865274630""","=""9780865274631""",2,3.12,Howard Fertig,Paperback,72,2006,1932,2021/04/22,2022/10/10,"audiobook, english","audiobook (#114), english (#399)",read,,,,1,0
31699339,Je hebt wél iets te verbergen,Maurits Martijn,"Martijn, Maurits",Dimitri Tokmetzis,"=""908252032X""","=""9789082520323""",2,3.95,De Correspondent,Paperback,223,2016,2016,2021/04/19,2021/04/19,"audiobook, dutch","audiobook (#113), dutch (#152)",read,,,,1,0
55595557,Mijn lieve gunsteling,Lucas Rijneveld,"Rijneveld, Lucas",,"=""9025470149""","=""9789025470142""",4,3.86,Atlas Contact,Hardcover,363,2020,2020,2021/04/19,2021/04/19,"audiobook, dutch","audiobook (#112), dutch (#151)",read,,,,1,0
22554740,Maak een fan van je klant,Kenneth H. Blanchard,"Blanchard, Kenneth H.",Sheldon Bowles,"=""9047002725""","=""9789047002727""",2,3.85,Business Contact,Paperback,150,2013,1992,2021/04/14,2022/10/10,"audiobook, english","audiobook (#111), english (#398)",read,,,,1,0
50362494,Met tevreden klanten schiet je weinig op,Jos Burgers,"Burgers, Jos",,"=""9089652981""","=""9789089652980""",2,3.50,van Duuren Management,Audiobook,0,2015,,2021/04/08,2022/10/10,"audiobook, dutch","audiobook (#110), dutch (#150)",read,,,,1,0
479356,Ecce Homo,Friedrich Nietzsche,"Nietzsche, Friedrich","R.J. Hollingdale, Michael Tanner","=""0140445153""","=""9780140445152""",3,3.81,Penguin,Paperback,144,1992,1908,2021/02/07,2022/10/01,"books-i-own, paperback, english","books-i-own (#379), paperback (#364), english (#359)",read,,,,1,0
93977,Sigmund Freud,Kathleen Krull,"Krull, Kathleen",Boris Kulikov,"=""0670058920""","=""9780670058921""",3,3.84,Viking ,Hardcover,144,2006,,2020/11/25,2022/10/10,"audiobook, english","audiobook (#109), english (#397)",read,,,,1,0
10338,Freud: Inventor of the Modern Mind,Peter D.    Kramer,"Kramer, Peter D.",,"=""0060598956""","=""9780060598952""",3,3.49,Eminent Lives,Hardcover,224,2006,2006,2020/05/29,2022/10/10,"audiobook, english","audiobook (#108), english (#396)",read,,,,1,0
2811086,Vladiwostok!,P.F. Thomése,"Thomése, P.F.",,"=""9025422950""","=""9789025422950""",2,2.94,Contact,Paperback,295,2007,2007,2020/08/17,2020/08/17,"books-i-own, paperback, dutch","books-i-own (#24), paperback (#68), dutch (#75)",read,,,,1,0
8652316,Girlvert: A Porno Memoir,Joseph Mattson,"Mattson, Joseph",Oriana Small,"=""0982505639""","=""9780982505632""",3,3.63,A Barnacle Book,Paperback,312,2011,2011,2020/08/27,2022/10/10,"audiobook, english","audiobook (#107), english (#395)",read,,,,1,0
38344150,De avond is ongemak,Lucas Rijneveld,"Rijneveld, Lucas","Michele Hutchison, Genevieve Gaunt","=""""","=""""",3,3.45,Atlas Contact,Kindle Edition,260,2018,2018,2020/03/23,2020/03/23,"audiobook, dutch","audiobook (#47), dutch (#149)",read,,,,1,0
2963347,Vals licht,Joost Zwagerman,"Zwagerman, Joost",,"=""9001549640""","=""9789001549640""",3,3.33,Wolters-Noordhoff,Paperback,268,1997,1991,2020/02/03,2020/02/03,"books-i-own, paperback, dutch, audiobook","books-i-own (#18), paperback (#131), dutch (#43), audiobook (#106)",read,,,,1,0
1029359,"Max Havelaar, of, De koffieveilingen der Nederlandsche Handel-Maatschappij",Multatuli,"Multatuli, Multatuli",Eduard Douwes Dekker,"=""9061000459""","=""9789061000457""",4,3.52,Donker,Paperback,273,1976,1860,2020/08/10,2022/09/24,"paperback, books-i-own, dutch, bought-used","paperback (#93), books-i-own (#563), dutch (#58), bought-used (#7)",read,,,,1,0
30359759,Fortress of the Muslim Invocations From the Qur'an & Sunnah,Sa'id bin Wahf Al-Qahtani,"Al-Qahtani, Sa'id bin Wahf",,"=""""","=""""",3,4.63,Darussalam,Paperback,244,2009,,2018/07/10,2022/10/09,"books-i-own, bought-new, english, paperback","books-i-own (#630), bought-new (#9), english (#393), paperback (#575)",read,,,,1,0
25367682,Tajweed Quran with English Translation & Transliteration Pocket Size (Arabic and English Edition),Dar Al-Maarifah Damascus,"Damascus, Dar Al-Maarifah",,"=""9933458442""","=""9789933458447""",3,4.50,Dar Al-Maarifah,Paperback,,2009,,2018/05/09,2022/10/09,"books-i-own, paperback, english, bought-new","books-i-own (#629), paperback (#574), english (#392), bought-new (#8)",read,,,,1,0
81239,An English interpretation of the Holy Quran,Anonymous,"Anonymous, Anonymous",Abdullah Yusuf Ali,"=""1930097468""","=""9781930097469""",3,4.38,Lushena Books,Paperback,606,2001,632,2017/04/12,2022/10/09,"books-i-own, bought-new, english, paperback","books-i-own (#628), bought-new (#7), english (#391), paperback (#573)",read,,,,1,0
18977994,Folkehøjskolens sangbog,Various,"Various, Various",,"=""""","=""""",0,4.50,Foreningens forlag,Hardcover,921,1960,1960,,2022/10/09,"owned-not-reading, books-i-own, bought-used, danish, wrong-cover","owned-not-reading (#11), books-i-own (#627), bought-used (#6), danish (#20), wrong-cover (#106)",owned-not-reading,,,,0,0
62701675,Carnet de Chants 2001 - Petit Format avec Supplement 2005 - Il est Vivant,EST VIVANT IL,"IL, EST VIVANT",,"=""2914083483""","=""9782914083485""",4,4.00,EMMANUEL,Paperback,645,1999,,2005/07/26,2022/10/09,"books-i-own, french, bought-new, paperback","books-i-own (#626), french (#5), bought-new (#6), paperback (#572)",read,,,,1,0
495106,Tao Te Ching,Lao Tzu,"Tzu, Lao","Burton Watson, Stephen Addiss, Stanley Lombardo","=""1590305469""","=""9781590305461""",5,4.29,Shambhala,Hardcover,160,2007,-350,2018/11/24,2022/10/09,"books-i-own, bought-new, english, hardcover","books-i-own (#623), bought-new (#3), english (#388), hardcover (#65)",read,,,,1,0
290865,Upanishads,Anonymous,"Anonymous, Anonymous",Suren Navlakha,"=""""","=""""",5,4.08,Wordsworth Editions,Paperback,288,2000,1879,2020/09/13,2022/10/09,"books-i-own, bought-new, english, paperback","books-i-own (#624), bought-new (#4), english (#389), paperback (#571)",read,,,,1,0
10039720,La sacra Bibbia. Versione ufficiale CEI,Anonymous,"Anonymous, Anonymous",,"=""8840180656""","=""9788840180656""",5,3.85,UELCI,Hardcover,1246,1996,2015,2006/06/13,2022/10/09,"books-i-own, bought-new, dutch, hardcover, italian","books-i-own (#622), bought-new (#2), dutch (#148), hardcover (#64), italian (#15)",read,,,,1,0
